gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	protein_id	gene_symbol	product	neg_log10_padj	deg_class	label
gene-ACSAL1_RS07310	1734.7217840435478	3.891311904449107	0.16747533617744334	23.23513415925428	2.0109267494352788e-119	5.225192065732629e-118	WP_205160640.1	NA	PTS fructose transporter subunit IIABC	117.28189774128298	Up	NA
gene-ACSAL1_RS08760	567.7720541473535	-4.2065931833031085	0.181152936452217	-23.22122547769292	2.779484911999407e-119	7.164894439820692e-118	WP_061862630.1	NA	cytochrome P450 family protein	117.14479020366734	Down	NA
gene-ACSAL1_RS14545	1483.636998254967	-3.4043051035848237	0.14752282377046458	-23.07646380794398	7.980302742105672e-118	2.0409467170361592e-116	WP_209387539.1	NA	NADPH-dependent FMN reductase	115.69016833325514	Down	NA
gene-ACSAL1_RS15865	855.8139445392881	6.076606163236868	0.2635806478752881	23.054067937916233	1.3390030089253384e-117	3.3977201351480457e-116	WP_003151651.1	opuCA	osmoprotectant ABC transporter ATP-binding protein OpuCA	115.46881239614574	Up	NA
gene-ACSAL1_RS18510	478.30196648121455	-6.240983486470718	0.2709586279405899	-23.032975675678095	2.1790243398857877e-117	5.486411671278323e-116	WP_014419260.1	NA	polysaccharide lyase family 1 protein	115.26071160835075	Down	NA
gene-ACSAL1_RS16320	1155.1713649841136	-3.9976413997819096	0.17367985918221407	-23.017299867728667	3.1283106555156767e-117	7.815963853165322e-116	WP_223204413.1	NA	ribonuclease	115.10701745778559	Down	NA
gene-ACSAL1_RS10565	3733.315973950409	-3.4490666399523455	0.1503790780711732	-22.935814504195392	2.0415193385608738e-116	5.061721230263907e-115	WP_003153482.1	NA	ReoY family proteolytic degradation factor	114.29570177689644	Down	NA
gene-ACSAL1_RS06640	426.8627950135173	-6.497489586934412	0.28446155282459223	-22.841362997624373	1.780834151246834e-115	4.38193130549221e-114	WP_209388153.1	NA	C40 family peptidase	113.35833443505453	Down	NA
gene-ACSAL1_RS01460	570.4672749080543	-7.353782609972714	0.32226946949704394	-22.818738062434324	2.98797990293251e-115	7.296961447161499e-114	WP_017419343.1	estA	lipase EstA	113.13685794829705	Down	NA
gene-ACSAL1_RS18375	3903.733146803005	-3.709002754564343	0.16293520900668693	-22.763666473169245	1.0508163278401826e-114	2.5470533080782933e-113	WP_014419238.1	pepT	peptidase T	112.59396196545572	Down	NA
gene-ACSAL1_RS05085	753.9066405959887	-4.613400626729058	0.20305320405104377	-22.720156760340192	2.831954837824758e-114	6.813473565373936e-113	WP_015239502.1	NA	YhzD family protein	112.16663142469906	Down	NA
gene-ACSAL1_RS13710	4494.648993208315	-3.8466554232529786	0.16958687031346598	-22.682507296365483	6.667948930883211e-114	1.5924630976109314e-112	WP_007408770.1	acsA	acetate--CoA ligase	111.79793062284796	Down	NA
gene-ACSAL1_RS06645	431.17391287732954	-4.4446955036845655	0.1962603249855865	-22.646938468134035	1.4954813743961046e-113	3.5454916087872615e-112	WP_209388154.1	NA	ABC transporter ATP-binding protein	111.45032353814496	Down	NA
gene-ACSAL1_RS17370	5913.000639265318	-3.034831962723532	0.1350290872686899	-22.47539418439985	7.225931395460465e-112	1.7007119690185215e-110	WP_014419101.1	glyA	serine hydroxymethyltransferase	109.7693692318653	Down	NA
gene-ACSAL1_RS06340	391.2052037692477	-5.062558278342044	0.2268353745347175	-22.318204507239287	2.4597072288780245e-110	5.747574877263184e-109	WP_209388136.1	NA	N-acetylmuramoyl-L-alanine amidase	108.2405153621952	Down	NA
gene-ACSAL1_RS11225	489.95729594311706	-7.1802015624563875	0.32271091732220114	-22.249639466914992	1.1370303001018194e-109	2.6379102962362206e-108	WP_014418315.1	NA	SDR family oxidoreductase	107.57873997698981	Down	NA
gene-ACSAL1_RS05280	545.7442398850608	-7.186396071002923	0.32397644277055576	-22.181847573690472	5.142330908993594e-109	1.1845596306674602e-107	WP_007409202.1	NA	fatty acid--CoA ligase family protein	106.9264430720303	Down	NA
gene-ACSAL1_RS07160	430.09477895761813	-5.435555577849621	0.24513611618413161	-22.1736219960618	6.173713621893764e-109	1.412128298866968e-107	WP_014417609.1	fadH	2%2C4-dienoyl-CoA reductase	106.85012584368175	Down	NA
gene-ACSAL1_RS06695	682.837044762229	5.174352956865405	0.23490365656845347	22.027553902114516	1.56816098401336e-107	3.561809004248526e-106	WP_007610880.1	NA	organic hydroperoxide resistance protein	105.44832937252714	Up	NA
gene-ACSAL1_RS18180	1789.6388619868894	-3.1947587087731413	0.14535283034923713	-21.97933608239441	4.540531816204474e-107	1.024142176321676e-105	WP_209387721.1	dltA	D-alanine--poly(phosphoribitol) ligase subunit DltA	104.989639748335	Down	NA
gene-ACSAL1_RS01920	700.7441668765902	5.897771197342121	0.2688718955984565	21.935246092622773	1.197882645645221e-106	2.6832571262452947e-105	WP_209387879.1	NA	MmgE/PrpD family protein	104.57133770855843	Up	NA
gene-ACSAL1_RS13525	2613.982297483211	-3.3755231810377033	0.15419019371346493	-21.8919446155604	3.1000382427743516e-106	6.896523433240473e-105	WP_209387499.1	NA	NAD kinase	104.16136978379282	Down	NA
gene-ACSAL1_RS06920	2451.639488014473	-3.733641619375711	0.17064315723547732	-21.879820321324164	4.0443345086532264e-106	8.93605339054808e-105	WP_029974828.1	NA	1%2C2-dihydroxy-3-keto-5-methylthiopentene dioxygenase	104.0488542450904	Down	NA
gene-ACSAL1_RS04170	390.51748759883617	-5.641895983965248	0.25851335666071806	-21.824388715705197	1.3614568223053353e-105	2.987845783005223e-104	WP_053285216.1	glvA	maltose-6'-phosphate glucosidase	103.52464182229114	Down	NA
gene-ACSAL1_RS00310	6047.2279223516725	-3.5255565581587476	0.16216032902348312	-21.741177878642542	8.372253208110838e-105	1.8250388201304698e-103	WP_004264660.1	spoVG	septation regulator SpoVG	102.73872789329565	Down	NA
gene-ACSAL1_RS09590	731.5071254037985	6.6109245653865	0.3092290384272762	21.37873143806073	2.107814052669286e-101	4.564120028713227e-100	WP_021494173.1	proC	pyrroline-5-carboxylate reductase	99.34064294288608	Up	proC
gene-ACSAL1_RS15860	657.6803101394036	6.240029825620405	0.29235030370001724	21.34435896472796	4.399551768505667e-101	9.463406717951263e-100	WP_003151654.1	NA	ABC transporter permease	99.02395249441525	Up	NA
gene-ACSAL1_RS01360	346.76753022561036	-6.226914219005029	0.2919511346950469	-21.32861797406356	6.160110246425567e-101	1.3163182947625158e-99	WP_209387844.1	gltP	glutamate-aspartate/proton symporter GltP	98.88063908264857	Down	NA
gene-ACSAL1_RS15460	558.3190361433158	-3.839634925959488	0.1801816377447357	-21.30980145379253	9.208498275658696e-101	1.9548498300221855e-99	WP_014418851.1	NA	MFS transporter	98.70888659913648	Down	NA
gene-ACSAL1_RS13540	1472.2681979177505	-3.4139955684436347	0.16064315059386813	-21.252045641676737	3.156111809295526e-100	6.656526725059653e-99	WP_007408043.1	NA	alpha/beta-type small acid-soluble spore protein	98.1767523200202	Down	NA
gene-ACSAL1_RS03745	650.1102971135062	4.098116878297063	0.1932800928686021	21.20299518421223	8.960813141296308e-100	1.8777239408342194e-98	WP_209387986.1	yfmT	benzaldehyde dehydrogenase	97.72636825647088	Up	NA
gene-ACSAL1_RS11775	630.1764029748927	-4.489381409781173	0.21210988889264937	-21.16535647262202	1.9924994838657245e-99	4.148486104869149e-98	WP_003153078.1	NA	DUF2626 domain-containing protein	97.38211036021619	Down	NA
gene-ACSAL1_RS02605	1332.8594240915409	3.909989241449804	0.18479046341210453	21.15904235128231	2.2780222165216065e-99	4.712749146026865e-98	NA	NA	BCCT family transporter	97.32672567659847	Up	NA
gene-ACSAL1_RS07700	3865.771937370828	3.085334136069295	0.14591608862868802	21.14457812750539	3.0954489125361245e-99	6.363302574631224e-98	WP_209388206.1	NA	YceD family protein	97.1963174255979	Up	NA
gene-ACSAL1_RS17755	1733.5243481749587	3.2581309429487875	0.1540930344186177	21.143920977619064	3.1388573207840935e-99	6.411955080444488e-98	WP_003151012.1	pta	phosphate acetyltransferase	97.19300952879816	Up	NA
gene-ACSAL1_RS09370	343.8324676037323	-4.649573805977356	0.2206029112541881	-21.076665668386937	1.3024209466334462e-98	2.6439145216658955e-97	WP_014418050.1	NA	3-hydroxybutyrate dehydrogenase	96.57775258979491	Down	NA
gene-ACSAL1_RS04160	836.558156673951	-3.341908274323032	0.1589585735293935	-21.023768646898873	3.975777277092298e-98	8.020698506829679e-97	WP_209388015.1	NA	sigma-54-dependent Fis family transcriptional regulator	96.09578780821809	Down	NA
gene-ACSAL1_RS18990	1051.8953242155733	-3.5595918998704743	0.1706094725592243	-20.863975759814977	1.1380623309992923e-96	2.281744722892408e-95	WP_209387782.1	NA	response regulator aspartate phosphatase	94.6417329452117	Down	NA
gene-ACSAL1_RS16125	286.167770853435	-5.160458131216826	0.2474213566774034	-20.856963200412856	1.3177780534401232e-96	2.625854673357988e-95	WP_209387613.1	epsE	glycosyltransferase EpsE	94.58072931339703	Down	NA
gene-ACSAL1_RS18975	1008.3935291438796	-3.9623279965299383	0.19014649568326827	-20.838290930852	1.946652279136893e-96	3.855321099168675e-95	WP_209387780.1	NA	aldo/keto reductase	94.41393944490494	Down	NA
gene-ACSAL1_RS16140	320.5487133631485	-6.158932079809196	0.2957707988948228	-20.8233270587315	2.660557690047012e-96	5.2372675013773906e-95	WP_007407393.1	epsB	protein tyrosine kinase EpsB	94.28089524328294	Down	NA
gene-ACSAL1_RS19225	1127.1800796137968	7.241561841560755	0.348409745406044	20.78461333830168	5.964273326400091e-96	1.1669855279606927e-94	WP_209387790.1	NA	glycoside hydrolase family 32 protein	93.9329345297008	Up	NA
gene-ACSAL1_RS18790	2149.7775324020595	-3.256030382478224	0.15678914741067013	-20.76693722907915	8.61813759313601e-96	1.6761503534434584e-94	WP_209387766.1	htpG	molecular chaperone HtpG	93.77568702702908	Down	NA
gene-ACSAL1_RS11180	388.0073702514195	-7.06259101805866	0.3408108160107063	-20.722907508418967	2.1528439429551582e-95	4.162164956379971e-94	WP_007409381.1	NA	hydroxymethylglutaryl-CoA synthase family protein	93.38068071167223	Down	NA
gene-ACSAL1_RS19230	1325.0119787492556	4.198608528372845	0.202916111708475	20.69135118459638	4.1443564623522826e-95	7.965011709893618e-94	WP_061861712.1	NA	GntR family transcriptional regulator	93.09881358137717	Up	NA
gene-ACSAL1_RS04320	23508.295445526735	-3.954860318123355	0.19130951674244093	-20.672574921862168	6.116445659273508e-95	1.1686009118423737e-93	WP_015417063.1	NA	SH3 domain-containing protein	92.93233377915192	Down	NA
gene-ACSAL1_RS13905	362.92873616141776	-4.675548892539495	0.22659254082669728	-20.634169489786743	1.3545220336957197e-94	2.572799745873507e-93	WP_007408801.1	NA	ABC transporter substrate-binding protein	92.58959401582878	Down	NA
gene-ACSAL1_RS06325	13654.590395836873	-2.918705405494868	0.14178661578892118	-20.585196911956533	3.7252095259552224e-94	7.034581709478234e-93	WP_021494037.1	NA	DinB family protein	92.15276172149382	Down	NA
gene-ACSAL1_RS07180	664.752838147504	4.002063508312144	0.19483811781302943	20.54045457446168	9.368169327251186e-94	1.75883317774057e-92	WP_012117439.1	NA	ribonuclease H-like YkuK family protein	91.75477535066335	Up	NA
gene-ACSAL1_RS19220	4240.583132551535	4.361175171454992	0.212568832433462	20.516531617212134	1.5326446286989182e-93	2.860936640237981e-92	WP_014419358.1	NA	glycoside hydrolase family 68 protein	91.54349176019534	Up	NA
gene-ACSAL1_RS05755	1300.7549830870687	-4.793345432953291	0.23372072175940728	-20.508859449302804	1.7945312873297147e-93	3.33065006928395e-92	WP_007610590.1	NA	ABC transporter ATP-binding protein	91.47747099353583	Down	NA
gene-ACSAL1_RS14830	908.5894464087088	-3.6842474933803655	0.18076858382866656	-20.381016520394468	2.464830432455773e-92	4.5487325253502004e-91	WP_095273335.1	NA	YukJ family protein	90.342109599811	Down	NA
gene-ACSAL1_RS07620	298.31807747268635	-5.733956165386466	0.2813702838434327	-20.378684227283586	2.5851116441447912e-92	4.743752892758352e-91	WP_003154482.1	ctaE	cytochrome c oxidase subunit III	90.32387794192596	Down	NA
gene-ACSAL1_RS04230	301.4728066906399	-4.406586710009041	0.21715293342855824	-20.292549773262795	1.4963013258382708e-91	2.7303296102936537e-90	WP_209388019.1	NA	PEP/pyruvate-binding domain-containing protein	89.56378492098459	Down	NA
gene-ACSAL1_RS17790	359.84834669317803	-4.181092396166623	0.20623281703416185	-20.273652158250048	2.1972920833428997e-91	3.987041724412145e-90	WP_003151000.1	bacB	3-((4R)-4-hydroxycyclohexa-1%2C5-dien-1-yl)-2-oxopropanoate isomerase	89.39934921941983	Down	NA
gene-ACSAL1_RS06665	582.3401827377738	-3.57050456199533	0.1763433718914677	-20.247455425729484	3.7407001775671845e-91	6.749885653743454e-90	WP_209388156.1	NA	GNAT family N-acetyltransferase	89.17070358426066	Down	NA
gene-ACSAL1_RS03165	3028.1653162115927	-3.0007844564021773	0.14857035258726817	-20.197733963373064	1.0249373867080407e-90	1.839224658578849e-89	WP_007609791.1	tatC	twin-arginine translocase subunit TatC	88.73536521909146	Down	NA
gene-ACSAL1_RS17770	368.2376302843892	-3.9632596063138608	0.19659514463739872	-20.159498921622507	2.2211995817341837e-90	3.963986945864082e-89	WP_209387699.1	bacF	transaminase BacF	88.40186778439578	Down	NA
gene-ACSAL1_RS14495	666.3926476388509	-3.596187968140944	0.17867796167368688	-20.126645359367444	4.312173827099506e-90	7.653519448316499e-89	WP_061862522.1	NA	secondary thiamine-phosphate synthase enzyme YjbQ	88.11613880987952	Down	NA
gene-ACSAL1_RS15825	699.0528029706971	6.8977637449941325	0.342912757167211	20.115214732680965	5.430343051900374e-90	9.585735995963268e-89	WP_209387591.1	NA	ABC transporter permease	88.01837453623253	Up	NA
gene-ACSAL1_RS16120	276.13655118148887	-5.247347115945321	0.2611105030612188	-20.096269795455346	7.955328804231174e-90	1.3966977273590726e-88	WP_209387612.1	NA	glycosyltransferase family 1 protein	87.85489757351662	Down	NA
gene-ACSAL1_RS10990	326.9155667287465	-5.384291681209092	0.268505432674987	-20.052822125675647	1.9071364030525213e-89	3.3303113102766614e-88	WP_007409411.1	spoIIAA	anti-sigma F factor antagonist	87.47751516769007	Down	NA
gene-ACSAL1_RS02180	1644.593054473622	-2.8514363468952975	0.1424699039492049	-20.014306656035412	4.133473426825027e-89	7.179423363811595e-88	WP_209387898.1	NA	aldo/keto reductase	87.14391043597657	Down	NA
gene-ACSAL1_RS18265	1945.3487228912245	3.828589291795996	0.1922122010625036	19.918554964942174	2.8098311127855224e-88	4.854431624642222e-87	WP_007614670.1	NA	PTS sugar transporter subunit IIB	86.31386161163272	Up	NA
gene-ACSAL1_RS14555	5284.382117814458	3.0347676800512047	0.15248364428337613	19.90225046308168	3.8906194665371086e-88	6.686101601752661e-87	WP_003152109.1	NA	iron-containing alcohol dehydrogenase	86.17482702817043	Up	NA
gene-ACSAL1_RS17785	288.33425972862943	-5.1292961892917415	0.2587533556900942	-19.82310983218721	1.8811678529873972e-87	3.2158069402647716e-86	WP_014419150.1	bacC	dihydroanticapsin 7-dehydrogenase	85.4927100318435	Down	NA
gene-ACSAL1_RS09375	250.44693500072813	-5.384244010479094	0.272122063645916	-19.78613545090944	3.9196956398107895e-87	6.665534784348402e-86	WP_007410136.1	NA	CoA transferase subunit B	85.17616500085263	Down	NA
gene-ACSAL1_RS12065	15859.885675141022	2.706231527153926	0.1369473161317404	19.76111400789037	6.436839352836815e-87	1.088898657188228e-85	WP_209387444.1	NA	GatB/YqeY domain-containing protein	84.96301253775752	Up	NA
gene-ACSAL1_RS08720	415.88364243345825	-3.7594291158123982	0.19060391766308868	-19.72377672980239	1.3477861434538708e-86	2.268191395822887e-85	WP_017417811.1	NA	hydroxymethylglutaryl-CoA synthase family protein	84.64432030134765	Down	NA
gene-ACSAL1_RS10895	561.5109504284829	-3.336604431424385	0.1695000844193911	-19.684972092218448	2.90096600343025e-86	4.856875040794563e-85	WP_003153372.1	ribH	6%2C7-dimethyl-8-ribityllumazine synthase	84.31364307004796	Down	NA
gene-ACSAL1_RS04930	719.7480965317454	-3.139358426695964	0.15961783297821316	-19.667967971501447	4.057165738366559e-86	6.757781701648505e-85	WP_209388053.1	NA	beta-ketoacyl synthase N-terminal-like domain-containing protein	84.17019584146031	Down	NA
gene-ACSAL1_RS12720	1401.3271870414992	-10.512529861620688	0.5351980465697629	-19.64231732346277	6.725795085393465e-86	1.1145603284366315e-84	WP_071181877.1	nadC	carboxylating nicotinate-nucleotide diphosphorylase	83.95289641924472	Down	NA
gene-ACSAL1_RS08200	2989.720176117962	-3.0078279915601396	0.15361618521649326	-19.580150277271688	2.2834586171116312e-85	3.7648089281109543e-84	WP_003154283.1	sucC	ADP-forming succinate--CoA ligase subunit beta	83.42425706025286	Down	NA
gene-ACSAL1_RS08650	625.8013400011571	-3.40262386793051	0.17398793024843243	-19.55666616110669	3.6198475748571046e-85	5.938012587442362e-84	WP_003154135.1	spoVS	stage V sporulation protein SpoVS	83.22635888611839	Down	NA
gene-ACSAL1_RS15195	261.86910282508074	-5.172872182496196	0.26561575711147956	-19.475020001637663	1.7885448667650829e-84	2.9191928277653215e-83	WP_209387569.1	NA	class I SAM-dependent methyltransferase	82.53473721667059	Down	NA
gene-ACSAL1_RS02220	348.5377281846205	-4.357644006184098	0.2245882052774737	-19.402817707191375	7.30553167590549e-84	1.186418344167051e-82	WP_014416934.1	NA	DUF3817 domain-containing protein	81.92576214695191	Down	NA
gene-ACSAL1_RS04725	476.6502144334879	5.305157079100318	0.2736614201103254	19.38584209992613	1.016279036271996e-83	1.6422260247818127e-82	WP_014417276.1	NA	L-cystine transporter	81.78456706977438	Up	NA
gene-ACSAL1_RS08185	532.1038931266194	6.39287225063293	0.33046842423121586	19.34488072651712	2.2512459284619058e-83	3.619825136457559e-82	WP_007611398.1	NA	ribonuclease HII	81.44131240850159	Up	NA
gene-ACSAL1_RS13480	6169.548138356392	-4.184454578075795	0.2163742114058468	-19.338970900867366	2.5246315998485266e-83	4.039410559757642e-82	WP_003152428.1	NA	argininosuccinate synthase	81.39368200353324	Down	NA
gene-ACSAL1_RS09095	411.2629226932469	-3.767068663147429	0.19487856052577665	-19.33033912496063	2.9844982547243405e-83	4.7517893781101265e-82	WP_038458127.1	NA	hypothetical protein	81.32314281759584	Down	NA
gene-ACSAL1_RS07350	2057.434684185249	-3.199082833376614	0.1657173732859789	-19.304450522854648	4.9276641593505514e-83	7.807343019302728e-82	WP_024085249.1	abhA	transcriptional regulator AbhA	81.10749673928296	Down	NA
gene-ACSAL1_RS12155	2790.7656876721235	-3.7313513114403274	0.19350118920828124	-19.283350798552288	7.411618649077002e-83	1.168589192825345e-81	WP_003152870.1	NA	YqzM family protein	80.93233813438552	Down	NA
gene-ACSAL1_RS00695	2692.692352691928	3.4516099693130493	0.1791057483011803	19.271352271223016	9.346180863368278e-83	1.4664925335372067e-81	WP_003156443.1	NA	50S ribosomal protein L7ae-like protein	80.83372014383369	Up	NA
gene-ACSAL1_RS02975	270.441441765607	-4.989698091990646	0.2590363075434336	-19.26254330642049	1.1080030524706136e-82	1.7301893819348815e-81	WP_014417049.1	NA	NUDIX hydrolase	80.76190635754875	Down	NA
gene-ACSAL1_RS14355	1447.3931200356178	-4.242835982123863	0.2204540909499541	-19.245893618218407	1.528055792164423e-82	2.374701058827773e-81	WP_014418715.1	floT	flotillin lipid rafts scaffold protein FloT	80.62439105411194	Down	NA
gene-ACSAL1_RS09940	411.25724943002416	-4.145913077701139	0.21565245005260256	-19.224975541385486	2.287469483829069e-82	3.537952801655628e-81	WP_209387350.1	NA	glycoside hydrolase family 30 protein	80.45124796512818	Down	NA
